covidence;author;year;country;location;latitude;longitude;climate;expe_t;mat;map;map_units;soil;type;ph;oc;oc_units;om;om_units;texture;clay;clay_units;sand;sand_units;ec;ec_units;cec;cec_units;N;N_units;N_type;P;P_units;P_type;as_s;cd_s;cu_s;pb_s;zn_s;se_s;ni_s;co_s;mn_s;cr_s;hg_s;units_s;n_s;fraction_s;Bioavailable;sp;name;cultivar;p_density;units_density;ba_total;ba_stem;ba_leaf;br;units_b;as_ba;cd_ba;cu_ba;pb_ba;zn_ba;se_ba;ni_ba;co_ba;mn_ba;cr_ba;hg_ba;units_te_ba;n_te_ba;organs_ba;as_br;cd_br;cu_br;pb_br;zn_br;se_br;ni_br;co_br;mn_br;cr_br;hg_br;units_te_br;n_te_br;organs_br;as_ba_1;cd_ba_1;cu_ba_1;pb_ba_1;zn_ba_1;se_ba_1;ni_ba_1;co_ba_1;mn_ba_1;cr_ba_1;hg_ba_1;units_te_ba_1;n_te_ba_1;organs_ba_1;as_ba_2;cd_ba_2;cu_ba_2;pb_ba_2;zn_ba_2;se_ba_2;ni_ba_2;co_ba_2;mn_ba_2;cr_ba_2;hg_ba_2;units_te_ba_2;n_te_ba_2;organs_ba_2;as_ba_3;cd_ba_3;cu_ba_3;pb_ba_3;zn_ba_3;se_ba_3;ni_ba_3;co_ba_3;mn_ba_3;cr_ba_3;hg_ba_3;units_te_ba_3;n_te_ba_3;organs_ba_3;comments
6770;DeLaPena-Lastra;2019;Spain;Cabo Home;4680186.325 N;511270.408 E;Maritime temperate;;;1419;mm;Control site (no gulls);;5.8;9.3;%;;;Sandy;14;%;70;%;268;us cm-1;;;;;;;;;4.37;0.57;9.01;16;108;0.26;3.5;0.45;315;6.51;0.07;mg kg-1;11;Total;;Tufted Thrift;Armeria pubigera;;;;;;;;;;;0.93;0;39.1;;11.9;7;;0;0.03;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Galice;;;Maritime temperate;;;1419;mm;Colonies site;;5.3;9.8;%;;;Sandy;9;%;79.3;%;833;us cm-1;;;;;;;;;10.92;0.955;15.685;16.51;119.595;0.745;3.96;0.655;253;5.53;0.1;mg kg-1;21;Total;;Cat grass;Dactylis glomerata;var. maritima;;;;;;;;;;6;0;33.8;;10.3;7.17;;3;0.01;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Cabo Home;4680186.325 N;511270.408 E;Maritime temperate;;;1419;mm;Control site (no gulls);;5.8;9.3;%;;;Sandy;14;%;70;%;268;us cm-1;;;;;;;;;4.37;0.57;9.01;16;108;0.26;3.5;0.45;315;6.51;0.07;mg kg-1;11;Total;;Cat grass;Dactylis glomerata;var. maritima;;;;;;;;;;7.33;0;41;;9.7;8.33;;2;0.02;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Galice;;;Maritime temperate;;;1419;mm;Colonies site;;5.3;9.8;%;;;Sandy;9;%;79.3;%;833;us cm-1;;;;;;;;;10.92;0.955;15.685;16.51;119.595;0.745;3.96;0.655;253;5.53;0.1;mg kg-1;21;Total;;Red fescue;Festuca rubra pruinosa;;;;;;;;;;;2.2;0;31.7;;18.5;10.1;;11.6;0.02;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Cabo Home;4680186.325 N;511270.408 E;Maritime temperate;;;1419;mm;Control site (no gulls);;5.8;9.3;%;;;Sandy;14;%;70;%;268;us cm-1;;;;;;;;;4.37;0.57;9.01;16;108;0.26;3.5;0.45;315;6.51;0.07;mg kg-1;11;Total;;Red fescue;Festuca rubra pruinosa;;;;;;;;;;;5.67;0;39;;9.7;7;;0;0;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Galice;;;Maritime temperate;;;1419;mm;Colonies site;;5.3;9.8;%;;;Sandy;9;%;79.3;%;833;us cm-1;;;;;;;;;10.92;0.955;15.685;16.51;119.595;0.745;3.96;0.655;253;5.53;0.1;mg kg-1;21;Total;;Pellitory of the wall;Parietaria judaica;;;;;;;;;;;11.6;12.5;38.6;;11.1;9.14;;0;0;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Cabo Home;4680186.325 N;511270.408 E;Maritime temperate;;;1419;mm;Control site (no gulls);;5.8;9.3;%;;;Sandy;14;%;70;%;268;us cm-1;;;;;;;;;4.37;0.57;9.01;16;108;0.26;3.5;0.45;315;6.51;0.07;mg kg-1;11;Total;;Pellitory of the wall;Parietaria judaica;;;;;;;;;;;8.11;10;45.8;;9.11;8.17;;0;0;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Galice;;;Maritime temperate;;;1419;mm;Colonies site;;5.3;9.8;%;;;Sandy;9;%;79.3;%;833;us cm-1;;;;;;;;;10.92;0.955;15.685;16.51;119.595;0.745;3.96;0.655;253;5.53;0.1;mg kg-1;21;Total;;Membranous nettle;Urtica membranacea;;;;;;;;;;;5.2;14.2;40.7;;11.4;9.3;;0;0.02;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6770;DeLaPena-Lastra;2019;Spain;Cabo Home;4680186.325 N;511270.408 E;Maritime temperate;;;1419;mm;Control site (no gulls);;5.8;9.3;%;;;Sandy;14;%;70;%;268;us cm-1;;;;;;;;;4.37;0.57;9.01;16;108;0.26;3.5;0.45;315;6.51;0.07;mg kg-1;11;Total;;Membranous nettle;Urtica membranacea;;;;;;;;;;;16.3;26;81.7;;12;9.67;;0;0;mg kg;15;Leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5876;delaTorre;2018;Mexico;Zacatecas city;22°47 × 07′′N;102°36 × 27′′W;Arid;;20;472.1;mm;Db;Abandoned mine;7.4;;;0.07;%;Silt ;;;;;63.7;us cm;;;15;mg kg;Soluble;2.3;mg kg;Soluble;;;;4117.500157;7874.999614;;;;;;;mg kg;5;Total;;Twinflower prairieclover;Dalea bicolor;;;;;;;;;;;;970;1296;;;;;;;mg kg;5;Leaf;;;;704;1003;;;;;;;mg kg;5;Root;;;;316;444;;;;;;;mg kg;5;Stems;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5876;delaTorre;2018;Mexico;Zacatecas city;22°47 × 07′′N;102°36 × 27′′W;Arid;;20;472.1;mm;Bs;Abandoned mine;7.51;;;0.09;%;Silt ;;;;;71.7;us cm;;;5;mg kg;Soluble;1.5;mg kg;Soluble;;;;2025.000077;4769.999495;;;;;;;mg kg;5;Total;;Willowleaf Barcleya;Barcleyanthus salicifolius;;;;;;;;;;;;23;257;;;;;;;mg kg;5;Leaf;;;;706;917;;;;;;;mg kg;5;Root;;;;14;97;;;;;;;mg kg;5;Stems;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5876;delaTorre;2018;Mexico;Zacatecas city;22°47 × 07′′N;102°36 × 27′′W;Arid;;20;472.1;mm;Sa;Abandoned mine;7.39;;;0.07;%;Silt ;;;;;61.5;us cm;;;5;mg kg;Soluble;2.15;mg kg;Soluble;;;;945.000036;2295.000088;;;;;;;mg kg;5;Total;;Alkali sacaton;Sporobolus airoides;;;;;;;;;;;;229;527;;;;;;;mg kg;5;Leaf;;;;151;223;;;;;;;mg kg;5;Root;;;;141;189;;;;;;;mg kg;5;Stems;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5876;delaTorre;2018;Mexico;Zacatecas city;22°47 × 07′′N;102°36 × 27′′W;Arid;;20;472.1;mm;Af;Abandoned mine;7.27;;;0.08;%;Silt ;;;;;83.7;us cm;;;5;mg kg;Soluble;1.5;mg kg;Soluble;;;;2452.49975;8370.000319;;;;;;;mg kg;5;Total;;Onionweed;Asphodelus fistulosus;;;;;;;;;;;;419;502;;;;;;;mg kg;5;Leaf;;;;917;1946;;;;;;;mg kg;5;Root;;;;89;524;;;;;;;mg kg;5;Stems;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5876;delaTorre;2018;Mexico;Zacatecas city;22°47 × 07′′N;102°36 × 27′′W;Arid;;20;472.1;mm;Al;Abandoned mine;7.31;;;0.07;%;Silt ;;;;;66.4;us cm;;;5;mg kg;Soluble;3.1;mg kg;Soluble;;;;5062.500193;6119.999547;;;;;;;mg kg;5;Total;;Pale swallow-wort;Asclepia linaria;;;;;;;;;;;;46;67;;;;;;;mg kg;5;Leaf;;;;167;194;;;;;;;mg kg;5;Root;;;;221;237;;;;;;;mg kg;5;Stems;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5876;delaTorre;2018;Mexico;Zacatecas city;22°47 × 07′′N;102°36 × 27′′W;Arid;;20;472.1;mm;Cs;Abandoned mine;7.38;;;0.04;%;Silt ;;;;;108.8;us cm;;;6;mg kg;Soluble;2.45;mg kg;Soluble;;;;2767.500106;5152.499853;;;;;;;mg kg;5;Total;;Pampas grass;Cortaderia selloana;;;;;;;;;;;;17;40;;;;;;;mg kg;5;Leaf;;;;24;176;;;;;;;mg kg;5;Root;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Prostrate Pigweed;Amaranthus blitoides ;;;;;;;;;114;4.3;100;225;930;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Garland Chrysanthemum;Chrysanthemum coronarium ;;;;;;;;;10;1.2;26;14;234;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Corn Marigold;Chrysanthemum segetum;;;;;;;;;0;0;21;6;76;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Common Sunflower;Helianthus annuus;;;;;;;;;9;0;36;16.4;82;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Bristly Ox-tongue;Picris echioides;;;;;;;;;14;2;20;37;186;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Spanish Salsify;Scolymus hispanicus;;;;;;;;;0;0;22;12;97;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Milk Thistle;Silybum marianum;;;;;;;;;13;0.3;27;38;261;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Swinecress;Coronopus squamatus;;;;;;;;;21;7;31;104;275;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Tall Wall Rocket;Diplotaxis virgata;;;;;;;;;24;2.8;17;25;331;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Wild Radish;Raphanus raphanistrum;;;;;;;;;8;0;0;0;0;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Field Bindweed;Convolvulus arvensis;;;;;;;;;35;0;0;0;0;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Sugar Beet;Beta vulgaris;;;;;;;;;6;1.6;60;104;370;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Nettle-leaved Goosefoot;Chenopodium murale;;;;;;;;;11;0.5;25;84;218;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Annual Mercury;Mercurialis annua;;;;;;;;;6;1.2;24;37;205;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Narrow-leafed Lupin;Lupinus angustifolius;;;;;;;;;0;0;16;18;108;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Field Fumitory;Fumaria agraria;;;;;;;;;0;1.4;12;41;106;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Mediterranean Stork's-bill;Erodium malacoides;;;;;;;;;16;0.6;34;41;158;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Nîmes Mallow;Malva nicaeensis;;;;;;;;;28;0.5;35;28;252;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Bermuda Grass;Cynodon dactylon;;;;;;;;;22;0;0;0;0;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Suffocated Clover;Trifolium suffocatum;;;;;;;;;0;0;18;11;118;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Plantain;Plantago;;;;;;;;;12;0.2;22;58;381;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Scarlet Pimpernel;Anagallis arvensis ;;;;;;;;;7;0.2;20;14;96;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'49""N";"06°12'50""W";Mediterranean;;;;;Soberbina (mine);Typic Haploxeralf;3.6;;;;;;;;;;;;;;;;;;;;78;0.3;123;453;634;;;;;;;mg kg-1;;Total;;Black Nightshade;Solanum nigrum;;;;;;;;;4.5;1.6;32;53;247;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'17""N";"06°13'10""W";Mediterranean;;;;;Vicario (mine);Typic Haploxeralf;7;;;;;;;;;;;;;;;;;;;;163;1;91;203;328;;;;;;;mg kg-1;;Total;;Prostrate Pigweed;Amaranthus blitoides ;;;;;;;;;21;0;47;86;482;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'17""N";"06°13'10""W";Mediterranean;;;;;Vicario (mine);Typic Haploxeralf;7;;;;;;;;;;;;;;;;;;;;163;1;91;203;328;;;;;;;mg kg-1;;Total;;Woolly Safflower;Carthamus lanatus;;;;;;;;;0.8;0;0;0;0;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'17""N";"06°13'10""W";Mediterranean;;;;;Vicario (mine);Typic Haploxeralf;7;;;;;;;;;;;;;;;;;;;;163;1;91;203;328;;;;;;;mg kg-1;;Total;;Purslane;Portulaca oleracea;;;;;;;;;1.3;0;0;0;0;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'17""N";"06°13'10""W";Mediterranean;;;;;Vicario (mine);Typic Haploxeralf;7;;;;;;;;;;;;;;;;;;;;163;1;91;203;328;;;;;;;mg kg-1;;Total;;Bermuda Grass;Cynodon dactylon;;;;;;;;;10;0;22;26;352;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'17""N";"06°13'10""W";Mediterranean;;;;;Vicario (mine);Typic Haploxeralf;7;;;;;;;;;;;;;;;;;;;;163;1;91;203;328;;;;;;;mg kg-1;;Total;;Black Nightshade;Solanum nigrum;;;;;;;;;1.3;0;0;0;0;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;White Pigweed;Amaranthus albus;;;;;;;;;0;0;23;27;115;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Prostrate Pigweed;Amaranthus blitoides ;;;;;;;;;11;0.4;26;34;165;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Field Marigold;Calendula arvensis;;;;;;;;;6;0.3;21;11;143;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Garland Chrysanthemum;Chrysanthemum coronarium ;;;;;;;;;3.5;0.4;33;14;130;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Common Sunflower;Helianthus annuus;;;;;;;;;2.9;0.5;26;13;175;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Bristly Ox-tongue;Picris echioides;;;;;;;;;5;0.5;25;28;110;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Groundsel;Senecio vulgaris;;;;;;;;;9;0;19;8.2;72;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Blue Star;Amsonia azurea;;;;;;;;;0.7;0.7;21;6.2;95;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;European Heliotrope;Heliotropium europaeum;;;;;;;;;2;0.3;18;54;114;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5441;DelRio;2002;Spain;Seville;"37°26'15""N";"06°13'24""W";Mediterranean;;;;;P241 (mine);Calcic Haploxeralf;6;;;;;;;;;;;;;;;;;;;;224;4.9;350;826;1528;;;;;;;mg kg-1;;Total;;Sand Heliotrope;Heliotropium supinum;;;;;;;;;0;0.4;16;21;124;;;;;;;mg kg;;Shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
